person_id,payment_date,payment_month,staff_salary,overtime_payment,total_payment
225,2021-07-18 10:42:36,July 2021,0,1770.6,0
258,2020-07-29 07:58:21,July 2020,0,2302.72,0
261,2020-12-28 13:14:13,December 2020,0,2406.27,0
262,2018-02-02 01:24:40,February 2018,0,2040.83,0
263,2022-03-01 13:17:08,March 2022,0,1273.43,0
264,2022-04-13 23:16:57,April 2022,0,2455.56,0
302,2018-06-14 22:48:18,June 2018,0,2015.25,0
303,2022-02-13 23:25:05,February 2022,0,2344.3,0
304,2020-07-07 23:39:16,July 2020,0,2044.71,0
306,2019-05-06 14:08:40,May 2019,0,1496.22,0
307,2018-05-08 21:24:35,May 2018,0,1297.37,0
308,2020-03-26 06:07:23,March 2020,0,1700.21,0
312,2018-05-15 05:07:32,May 2018,0,1321.54,0
313,2018-03-09 06:04:21,March 2018,0,1734.66,0
315,2019-07-23 01:23:50,July 2019,0,2059.16,0
316,2020-07-06 03:32:03,July 2020,0,2100.14,0
317,2021-10-27 11:40:48,October 2021,0,2371.53,0
361,2019-11-05 16:13:28,November 2019,0,2407.85,0
364,2018-09-28 09:11:47,September 2018,0,1890.64,0
367,2019-08-22 20:24:35,August 2019,0,1339.57,0
370,2019-12-10 08:27:52,December 2019,0,2064.11,0
375,2018-05-18 04:15:17,May 2018,0,1435.48,0
376,2018-05-16 11:13:37,May 2018,0,2078.4,0
381,2018-07-03 11:16:13,July 2018,0,1681.84,0
382,2019-10-24 00:58:25,October 2019,0,2255.89,0
384,2020-07-28 18:17:43,July 2020,0,2317.27,0
385,2020-10-25 12:55:54,October 2020,0,1838.98,0
387,2022-04-05 01:29:45,April 2022,0,1833.36,0
390,2020-04-30 06:59:01,April 2020,0,2215.23,0
391,2022-01-30 03:06:59,January 2022,0,1390.7,0
393,2020-12-03 00:10:39,December 2020,0,1974.21,0
395,2018-08-11 20:59:47,August 2018,0,1519.26,0
399,2018-06-23 00:32:35,June 2018,0,1543.43,0
400,2018-12-31 17:39:52,December 2018,0,1827.06,0
401,2021-03-06 10:49:56,March 2021,0,1219.22,0
456,2020-04-05 04:47:51,April 2020,0,1851.74,0
457,2021-11-05 22:34:26,November 2021,0,1239.02,0
459,2019-12-23 13:31:13,December 2019,0,1437.36,0
464,2018-10-08 09:44:18,October 2018,0,1411.85,0
465,2020-10-20 00:16:39,October 2020,0,2112.47,0
467,2018-12-13 15:12:25,December 2018,0,1776.7,0
468,2020-12-27 05:04:06,December 2020,0,1962.22,0
469,2019-09-29 03:24:38,September 2019,0,1791.81,0
472,2021-12-02 08:29:38,December 2021,0,1218.59,0
474,2022-01-20 09:04:46,January 2022,0,2077.3,0
477,2021-10-04 13:32:05,October 2021,0,2359.71,0
522,2018-04-18 13:05:31,April 2018,0,1239.65,0
523,2021-02-20 08:08:52,February 2021,0,2008.59,0
524,2021-10-07 13:16:49,October 2021,0,1477.66,0
529,2022-02-11 17:28:19,February 2022,0,2279.66,0
531,2021-03-24 08:53:43,March 2021,0,2102.81,0
532,2022-05-04 18:15:36,May 2022,0,2114.9,0
536,2018-06-03 05:25:44,June 2018,0,1441.41,0
537,2018-11-20 16:08:07,November 2018,0,2442.53,0
538,2019-11-08 05:24:03,November 2019,0,2376.16,0
543,2022-02-03 21:51:05,February 2022,0,1949.88,0
547,2020-06-12 04:55:59,June 2020,0,1998.44,0
550,2020-10-12 02:37:31,October 2020,0,1439.52,0
552,2019-05-23 14:52:12,May 2019,0,2333.69,0
553,2019-06-11 08:50:27,June 2019,0,2295.93,0
554,2021-03-20 16:17:30,March 2021,0,2407.95,0
555,2021-07-09 18:07:13,July 2021,0,1521.84,0
556,2020-04-26 16:38:24,April 2020,0,2225.45,0
559,2020-02-05 06:58:26,February 2020,0,2266.28,0
560,2020-06-18 17:04:34,June 2020,0,2226.86,0
562,2020-08-21 11:46:47,August 2020,0,1808.61,0
565,2018-01-23 01:14:00,January 2018,0,2480.37,0
566,2018-05-09 13:04:52,May 2018,0,2193.49,0
567,2021-08-22 09:24:32,August 2021,0,1745.44,0
569,2020-08-26 13:55:51,August 2020,0,1228.85,0
570,2021-11-24 21:54:26,November 2021,0,1669.19,0
571,2018-05-25 20:54:53,May 2018,0,2066.1,0
574,2020-03-29 06:29:18,March 2020,0,1622.66,0
575,2021-01-12 05:56:54,January 2021,0,1812.82,0
576,2021-05-16 07:18:39,May 2021,0,2400.92,0
632,2018-12-12 21:58:12,December 2018,0,1584.09,0
635,2019-05-19 15:54:32,May 2019,0,2416.16,0
638,2018-06-17 12:58:57,June 2018,0,1314.8,0
639,2021-08-31 02:43:09,August 2021,0,1546.82,0
644,2018-03-22 05:39:46,March 2018,0,1786.53,0
645,2018-02-27 02:15:17,February 2018,0,2275.6,0
647,2022-03-20 15:44:39,March 2022,0,1904.26,0
650,2019-12-11 19:34:52,December 2019,0,2010.69,0
654,2020-05-30 02:45:52,May 2020,0,2032.21,0
655,2020-11-14 19:59:19,November 2020,0,1620.9,0
656,2018-11-07 12:05:18,November 2018,0,1229.13,0
658,2019-03-30 23:56:44,March 2019,0,1341.59,0
659,2018-12-18 10:16:27,December 2018,0,1997.61,0
660,2021-07-18 23:03:29,July 2021,0,2239.66,0
710,2019-10-19 18:13:18,October 2019,0,1922.21,0
712,2019-04-24 02:19:31,April 2019,0,1519.18,0
713,2018-11-25 12:46:54,November 2018,0,1537.4,0
717,2019-01-06 08:55:40,January 2019,0,2388.67,0
718,2021-07-20 23:50:50,July 2021,0,2201.93,0
719,2021-03-26 11:50:01,March 2021,0,1539.61,0
753,2018-11-14 14:20:04,November 2018,0,1397.58,0
755,2022-03-08 01:31:54,March 2022,0,2151.2,0
756,2018-01-27 19:58:41,January 2018,0,1931.6,0
758,2018-11-02 08:31:53,November 2018,0,1802.76,0
760,2021-08-25 05:26:13,August 2021,0,1774.47,0
763,2021-04-27 19:22:21,April 2021,0,1675.54,0
765,2018-07-03 18:34:05,July 2018,0,2299.45,0
768,2018-10-20 02:33:14,October 2018,0,2074.55,0
770,2020-12-16 03:25:28,December 2020,0,2356.72,0
771,2019-06-04 03:04:21,June 2019,0,1490.9,0
774,2020-09-25 14:57:49,September 2020,0,1543.3,0
776,2019-09-30 02:00:33,September 2019,0,1960.4,0
779,2022-04-04 10:28:23,April 2022,0,2259.85,0
782,2020-03-17 12:51:00,March 2020,0,1796.7,0
783,2020-02-29 23:38:58,February 2020,0,2186.24,0
784,2020-04-07 18:24:22,April 2020,0,1801.58,0
787,2020-02-25 08:09:51,February 2020,0,1300.12,0
788,2019-08-21 23:04:29,August 2019,0,1902.32,0
790,2021-09-19 00:47:14,September 2021,0,2081.71,0
791,2022-03-04 11:22:36,March 2022,0,1603.9,0
792,2018-11-22 13:41:54,November 2018,0,1687.11,0
793,2019-11-06 18:55:03,November 2019,0,1501.38,0
794,2018-04-25 11:11:04,April 2018,0,1655.89,0
795,2021-08-19 12:21:31,August 2021,0,1901.77,0
796,2018-11-05 06:46:07,November 2018,0,2002.82,0
797,2022-01-07 03:52:10,January 2022,0,2190.21,0
801,2019-03-01 06:49:56,March 2019,0,1618.58,0
860,2021-07-10 12:42:15,July 2021,0,1328.25,0
861,2019-12-31 22:45:59,December 2019,0,1223.36,0
862,2021-03-08 22:38:21,March 2021,0,1247.4,0
865,2018-01-08 14:59:51,January 2018,0,1422.34,0
866,2019-08-15 05:04:24,August 2019,0,2357.77,0
914,2018-05-13 12:47:09,May 2018,0,2396.87,0
918,2018-06-27 00:07:59,June 2018,0,2256.39,0
921,2018-05-14 14:41:31,May 2018,0,1832.32,0
923,2019-06-26 11:29:12,June 2019,0,1214.06,0
925,2019-02-04 23:53:54,February 2019,0,1782.62,0
926,2019-08-15 19:57:17,August 2019,0,2459.92,0
928,2019-05-24 00:45:10,May 2019,0,2389.84,0
932,2018-09-11 14:22:08,September 2018,0,2316.52,0
959,2021-09-05 07:53:49,September 2021,0,1393.95,0
960,2021-10-31 08:21:20,October 2021,0,1975.87,0
961,2020-03-31 04:19:57,March 2020,0,2331.49,0
968,2019-03-30 04:53:40,March 2019,0,1219.13,0
977,2021-02-08 14:15:23,February 2021,0,1679.61,0
979,2022-05-05 20:55:37,May 2022,0,1625.81,0
982,2020-12-28 02:07:30,December 2020,0,1988.75,0
983,2019-06-03 03:08:36,June 2019,0,1386.64,0
986,2019-03-18 19:07:37,March 2019,0,1707.45,0
987,2021-03-07 22:45:46,March 2021,0,1972.12,0
988,2019-06-17 05:32:36,June 2019,0,1324.46,0
989,2020-10-20 13:23:41,October 2020,0,1726.18,0
990,2019-12-21 06:35:24,December 2019,0,1333.22,0
991,2022-03-15 10:11:45,March 2022,0,1505.1,0
992,2020-05-06 12:14:05,May 2020,0,1230.99,0
993,2021-09-01 05:43:16,September 2021,0,2038.98,0
995,2020-11-20 15:54:44,November 2020,0,1516.09,0
996,2020-05-29 06:52:44,May 2020,0,1635.01,0
997,2020-02-03 20:02:03,February 2020,0,1857.78,0
999,2019-02-25 00:37:39,February 2019,0,2188.71,0
28,2019-05-27 10:04:18,May 2019,0,1309.17,0
32,2022-01-26 03:34:09,January 2022,0,2001.11,0
36,2022-03-31 02:23:16,March 2022,0,1754.89,0
37,2020-08-08 12:21:18,August 2020,0,1677.1,0
39,2018-11-25 08:22:12,November 2018,0,2250.86,0
41,2018-05-28 09:11:41,May 2018,0,1719.58,0
42,2018-10-13 22:45:35,October 2018,0,2323.08,0
44,2018-08-14 08:32:33,August 2018,0,1973.19,0
45,2018-05-13 20:54:32,May 2018,0,1982.75,0
46,2021-01-08 03:45:24,January 2021,0,2357.35,0
47,2019-07-02 01:29:52,July 2019,0,2312.18,0
66,2021-12-06 22:49:38,December 2021,0,2228.1,0
70,2018-10-03 08:29:17,October 2018,0,1920.59,0
71,2021-12-14 04:14:39,December 2021,0,1804.68,0
74,2021-01-18 15:20:09,January 2021,0,2182.45,0
76,2019-02-08 04:59:21,February 2019,0,2005.47,0
117,2018-11-25 11:25:10,November 2018,0,1472.98,0
121,2018-02-22 01:55:01,February 2018,0,1908.7,0
123,2021-07-28 23:33:53,July 2021,0,1985.77,0
126,2021-02-22 13:41:48,February 2021,0,1742.84,0
128,2018-09-05 00:37:50,September 2018,0,2151.03,0
130,2018-12-16 11:32:59,December 2018,0,2318.02,0
131,2019-03-22 01:00:51,March 2019,0,2148.31,0
132,2019-11-04 16:58:40,November 2019,0,2458.26,0
136,2019-02-20 04:35:35,February 2019,0,2036.32,0
137,2021-09-27 22:38:27,September 2021,0,1721.28,0
139,2019-12-22 07:27:49,December 2019,0,2494.18,0
158,2021-11-19 17:10:58,November 2021,0,2214.57,0
163,2020-09-23 10:26:57,September 2020,0,1212.86,0
167,2018-09-16 02:57:55,September 2018,0,1454.48,0
168,2020-02-16 05:28:03,February 2020,0,1761.02,0
169,2018-09-19 01:43:12,September 2018,0,1756.62,0
170,2018-01-15 04:49:32,January 2018,0,2297.82,0
171,2018-06-09 16:49:06,June 2018,0,1200.03,0
172,2021-11-10 14:58:11,November 2021,0,2391.52,0
176,2020-09-14 14:43:07,September 2020,0,1310.59,0
177,2022-01-15 19:09:36,January 2022,0,1242.94,0
178,2020-03-21 02:22:41,March 2020,0,2102.66,0
182,2018-03-03 14:34:24,March 2018,0,2141.47,0
214,2022-03-01 00:51:38,March 2022,0,2123.45,0
215,2022-05-02 16:23:42,May 2022,0,1883.4,0
219,2018-10-20 19:59:32,October 2018,0,1598.49,0
220,2021-10-31 16:38:04,October 2021,0,1625.66,0
224,2020-12-05 04:26:21,December 2020,0,1593.24,0
225,2018-02-15 20:56:40,February 2018,0,2235.98,0
258,2018-10-22 22:11:58,October 2018,0,1726.65,0
261,2019-09-23 09:53:55,September 2019,0,2313.93,0
262,2021-06-04 09:52:18,June 2021,0,1740.64,0
263,2019-02-16 09:49:25,February 2019,0,2293.27,0
264,2021-09-03 09:54:22,September 2021,0,1387.48,0
302,2020-09-21 21:58:48,September 2020,0,1305.35,0
303,2019-04-30 21:56:28,April 2019,0,1940.37,0
304,2021-05-12 10:45:52,May 2021,0,1876.25,0
306,2018-09-26 17:24:47,September 2018,0,1338.18,0
307,2019-10-16 08:07:54,October 2019,0,2128.24,0
308,2018-02-21 15:23:01,February 2018,0,2185.38,0
312,2021-04-21 17:44:03,April 2021,0,1461.17,0
313,2020-05-28 17:23:47,May 2020,0,2392.15,0
315,2018-12-24 20:12:09,December 2018,0,1641.18,0
316,2020-08-07 21:04:59,August 2020,0,1217.11,0
317,2019-04-04 05:38:49,April 2019,0,2349.48,0
361,2021-02-18 04:16:09,February 2021,0,2139.75,0
364,2022-01-26 04:20:34,January 2022,0,1410.16,0
367,2020-07-27 06:26:46,July 2020,0,1218.99,0
370,2020-03-02 00:12:23,March 2020,0,2215.26,0
375,2018-11-30 03:48:50,November 2018,0,2188.61,0
376,2019-04-13 15:59:41,April 2019,0,1591.93,0
381,2019-12-30 11:47:18,December 2019,0,2443.18,0
382,2020-07-31 16:04:06,July 2020,0,2189.31,0
384,2020-04-08 07:14:17,April 2020,0,2065.92,0
385,2018-02-09 00:32:01,February 2018,0,2034.54,0
387,2018-01-27 15:24:08,January 2018,0,1293.56,0
390,2019-12-21 20:19:59,December 2019,0,1317.14,0
391,2021-04-20 16:08:57,April 2021,0,1275.73,0
393,2021-01-27 04:18:12,January 2021,0,1596.04,0
395,2020-07-17 03:32:49,July 2020,0,1785.35,0
399,2020-03-08 19:50:17,March 2020,0,2172.87,0
400,2018-01-26 20:21:48,January 2018,0,2000.17,0
401,2021-07-21 00:04:44,July 2021,0,2036.74,0
456,2022-01-08 13:21:20,January 2022,0,2357.23,0
457,2022-03-15 17:31:01,March 2022,0,1929.25,0
459,2020-08-07 11:50:10,August 2020,0,2470.26,0
464,2019-12-01 04:50:01,December 2019,0,1242.42,0
465,2020-10-21 21:27:31,October 2020,0,1972.26,0
467,2018-08-07 13:01:11,August 2018,0,1375.1,0
468,2018-09-30 07:20:55,September 2018,0,1229.46,0
469,2022-05-08 14:55:22,May 2022,0,2142.33,0
472,2020-04-27 11:31:20,April 2020,0,2309.03,0
474,2021-10-11 20:58:27,October 2021,0,1475.06,0
477,2020-03-28 08:55:08,March 2020,0,1793.54,0
522,2020-05-27 23:58:16,May 2020,0,2232.76,0
523,2022-01-06 01:27:07,January 2022,0,1268.13,0
524,2018-02-04 17:14:58,February 2018,0,1785.32,0
529,2018-11-27 15:44:47,November 2018,0,1894.53,0
531,2020-07-21 18:17:48,July 2020,0,1473.15,0
532,2022-02-26 18:36:48,February 2022,0,1948.01,0
536,2021-05-28 22:14:22,May 2021,0,2418.36,0
537,2020-12-29 15:59:08,December 2020,0,1644.66,0
538,2022-02-03 06:24:03,February 2022,0,2442.76,0
543,2018-02-27 09:54:38,February 2018,0,2416.33,0
547,2018-04-13 00:44:38,April 2018,0,2444.29,0
550,2020-04-22 19:01:37,April 2020,0,1257.49,0
552,2021-01-30 19:24:37,January 2021,0,2093.82,0
553,2018-01-04 19:20:25,January 2018,0,2080.09,0
554,2018-11-12 15:22:48,November 2018,0,1855.6,0
555,2018-04-21 21:30:43,April 2018,0,1281.68,0
556,2021-04-09 00:29:33,April 2021,0,1382.1,0
559,2019-11-06 03:17:26,November 2019,0,2001.74,0
560,2018-08-04 21:10:16,August 2018,0,1745.66,0
562,2019-06-15 18:34:43,June 2019,0,1876.11,0
565,2021-06-05 12:44:35,June 2021,0,1652.7,0
566,2021-01-10 18:58:23,January 2021,0,1224.86,0
567,2021-09-21 15:55:49,September 2021,0,2054.55,0
569,2018-03-08 13:46:43,March 2018,0,2112.25,0
570,2021-02-11 09:36:28,February 2021,0,1454.72,0
571,2021-03-20 07:10:46,March 2021,0,1202.73,0
574,2019-08-23 23:30:54,August 2019,0,1697.15,0
575,2021-11-01 20:58:03,November 2021,0,1743.58,0
576,2019-12-05 15:18:00,December 2019,0,1542.22,0
632,2019-12-13 03:22:32,December 2019,0,1953.35,0
635,2020-12-11 03:59:41,December 2020,0,1335.65,0
638,2018-10-20 05:52:42,October 2018,0,2354.18,0
639,2019-02-12 22:13:11,February 2019,0,1680.67,0
644,2019-10-15 10:07:39,October 2019,0,2408.76,0
645,2020-01-28 07:48:40,January 2020,0,1401.28,0
647,2020-05-23 23:28:28,May 2020,0,2109.18,0
650,2018-12-13 13:06:36,December 2018,0,1937.26,0
654,2021-06-19 17:52:28,June 2021,0,2365.4,0
655,2020-07-29 10:21:52,July 2020,0,1509.96,0
656,2018-08-12 14:37:33,August 2018,0,1463.12,0
658,2020-05-14 00:27:38,May 2020,0,2029.34,0
659,2021-10-05 08:58:52,October 2021,0,1780.15,0
660,2018-02-23 07:24:12,February 2018,0,1939.97,0
710,2020-12-31 09:54:45,December 2020,0,2353.63,0
712,2019-10-03 18:41:55,October 2019,0,2302.47,0
713,2018-03-10 19:39:10,March 2018,0,2134.93,0
717,2020-10-24 17:12:51,October 2020,0,2050.07,0
718,2018-04-19 18:16:00,April 2018,0,1991.18,0
719,2021-08-17 02:20:39,August 2021,0,2351.52,0
753,2020-05-09 09:03:50,May 2020,0,1957.65,0
755,2020-05-08 20:01:36,May 2020,0,1566.46,0
756,2018-10-14 05:58:07,October 2018,0,1417.57,0
758,2019-12-25 08:41:45,December 2019,0,1214.43,0
760,2018-08-15 17:25:15,August 2018,0,1521.53,0
763,2021-02-23 16:38:13,February 2021,0,1209.86,0
765,2020-01-11 19:13:54,January 2020,0,2244.91,0
768,2019-06-03 16:11:20,June 2019,0,1443.81,0
770,2019-09-17 19:33:56,September 2019,0,1732.66,0
771,2020-02-04 15:41:41,February 2020,0,1895.4,0
774,2021-03-17 19:24:24,March 2021,0,2160.49,0
776,2018-03-28 00:18:56,March 2018,0,1350.35,0
779,2018-08-29 12:18:04,August 2018,0,1367.16,0
782,2021-12-16 10:30:01,December 2021,0,1933.37,0
783,2020-07-05 15:13:31,July 2020,0,1200.07,0
784,2021-03-08 04:34:27,March 2021,0,2430.91,0
787,2019-05-29 09:12:45,May 2019,0,1339.07,0
788,2019-02-11 05:25:23,February 2019,0,2251.15,0
790,2019-06-13 01:24:21,June 2019,0,2291.8,0
791,2021-05-26 16:52:49,May 2021,0,1407.94,0
792,2021-12-22 04:03:07,December 2021,0,1906.37,0
793,2021-11-01 17:59:19,November 2021,0,1919.73,0
794,2022-01-19 00:50:09,January 2022,0,1988.77,0
795,2020-05-30 18:14:34,May 2020,0,2159.27,0
796,2021-10-22 01:55:22,October 2021,0,2197.95,0
797,2019-11-13 00:18:18,November 2019,0,1347.3,0
801,2020-05-02 09:21:05,May 2020,0,2099.5,0
860,2019-11-09 16:12:55,November 2019,0,2058.59,0
861,2018-07-23 16:59:59,July 2018,0,2017.88,0
862,2021-10-23 15:55:32,October 2021,0,1909.78,0
865,2020-10-13 17:41:43,October 2020,0,2021.12,0
866,2021-10-07 10:50:35,October 2021,0,2140.31,0
914,2018-04-04 07:25:13,April 2018,0,2390.79,0
918,2021-03-23 13:24:28,March 2021,0,1342.87,0
921,2019-03-06 11:13:29,March 2019,0,2108.56,0
923,2020-04-04 00:31:36,April 2020,0,1232.33,0
925,2018-12-09 02:32:02,December 2018,0,2497.35,0
926,2019-11-12 07:56:57,November 2019,0,2184.14,0
928,2019-07-04 07:57:58,July 2019,0,2036.42,0
932,2020-05-30 04:58:23,May 2020,0,2165.49,0
959,2019-10-29 04:10:21,October 2019,0,1938.43,0
960,2018-07-04 21:24:51,July 2018,0,1242.22,0
961,2022-04-18 00:49:46,April 2022,0,2455.96,0
968,2021-10-17 11:48:00,October 2021,0,1387.28,0
977,2022-05-05 06:04:49,May 2022,0,2469.98,0
979,2018-01-27 02:28:26,January 2018,0,2189.71,0
982,2018-08-26 21:10:24,August 2018,0,2303.69,0
983,2018-08-28 22:43:23,August 2018,0,1925.49,0
986,2020-03-29 17:56:53,March 2020,0,1782.55,0
987,2019-07-12 22:55:38,July 2019,0,1721.74,0
988,2021-09-06 20:18:33,September 2021,0,1251.64,0
989,2020-07-12 05:11:38,July 2020,0,1337.41,0
990,2020-04-14 22:23:10,April 2020,0,1572.79,0
991,2019-05-01 10:06:46,May 2019,0,1511.89,0
992,2020-02-11 23:20:18,February 2020,0,2250.02,0
993,2018-07-14 20:41:25,July 2018,0,2034.71,0
995,2021-04-26 03:27:18,April 2021,0,1490.29,0
996,2021-12-22 10:48:40,December 2021,0,2336.26,0
997,2018-10-22 04:58:30,October 2018,0,1546.63,0
999,2020-11-18 01:10:02,November 2020,0,1785.19,0
28,2018-04-28 12:25:19,April 2018,0,2293.37,0
32,2021-12-03 20:05:53,December 2021,0,1763.95,0
36,2018-07-10 02:57:33,July 2018,0,2094.84,0
37,2021-04-28 23:58:23,April 2021,0,1421.15,0
39,2020-03-13 08:39:30,March 2020,0,2497.46,0
41,2021-10-26 10:18:55,October 2021,0,1584.96,0
42,2020-02-21 23:45:25,February 2020,0,1674.86,0
44,2019-09-20 11:39:01,September 2019,0,2010.37,0
45,2020-07-31 19:05:19,July 2020,0,1716.38,0
46,2020-11-06 16:23:46,November 2020,0,2118.52,0
47,2018-06-28 06:26:35,June 2018,0,2130.62,0
66,2020-10-09 08:04:26,October 2020,0,1230.13,0
70,2020-05-11 04:17:44,May 2020,0,1504.32,0
71,2021-11-18 04:40:55,November 2021,0,2110.91,0
74,2021-08-25 05:39:37,August 2021,0,1780.27,0
76,2018-09-24 11:04:37,September 2018,0,2067.5,0
117,2019-07-25 13:43:48,July 2019,0,2049.49,0
121,2020-02-23 09:17:08,February 2020,0,2288.93,0
123,2020-07-23 00:45:07,July 2020,0,2077.85,0
126,2020-12-20 14:03:26,December 2020,0,1786.43,0
128,2020-03-10 03:46:58,March 2020,0,1239.72,0
130,2019-09-18 09:24:45,September 2019,0,2478.67,0
131,2021-12-19 07:39:19,December 2021,0,1693.69,0
132,2018-10-31 00:29:35,October 2018,0,1259.66,0
136,2020-02-16 06:27:00,February 2020,0,1569.89,0
137,2019-01-20 07:55:24,January 2019,0,1719.38,0
139,2019-02-04 18:39:01,February 2019,0,2386.55,0
158,2022-04-06 15:50:31,April 2022,0,1367.83,0
163,2021-07-01 04:29:50,July 2021,0,1710.24,0
167,2019-04-29 05:38:43,April 2019,0,1821.59,0
168,2020-02-25 23:57:35,February 2020,0,1758.59,0
169,2018-01-14 20:19:17,January 2018,0,1419.77,0
170,2019-05-27 20:45:55,May 2019,0,1435.77,0
171,2019-09-25 10:13:14,September 2019,0,1836.53,0
172,2018-04-23 07:10:05,April 2018,0,1845.04,0
176,2018-11-17 22:02:20,November 2018,0,1838.86,0
177,2021-08-13 07:51:57,August 2021,0,1260.62,0
178,2018-07-18 10:04:37,July 2018,0,1600.6,0
182,2020-03-15 07:12:53,March 2020,0,1301.38,0
214,2020-02-06 13:33:46,February 2020,0,1686.11,0
215,2022-03-15 04:32:32,March 2022,0,2474.36,0
219,2020-08-07 03:19:06,August 2020,0,1519.85,0
220,2019-09-12 11:29:37,September 2019,0,2412.51,0
224,2018-03-18 22:42:05,March 2018,0,1709.94,0
225,2021-07-30 05:42:42,July 2021,0,2157.66,0
258,2019-11-06 09:24:55,November 2019,0,1717.36,0
261,2019-02-03 16:02:24,February 2019,0,1355.83,0
262,2021-07-13 12:39:05,July 2021,0,1283.17,0
263,2019-10-11 04:00:21,October 2019,0,1882.48,0
264,2018-09-05 11:06:40,September 2018,0,2306.52,0
302,2021-03-30 00:12:31,March 2021,0,1777.34,0
303,2019-10-28 15:43:11,October 2019,0,1740.03,0
304,2019-10-26 20:20:56,October 2019,0,1669.98,0
306,2020-10-25 09:46:40,October 2020,0,2326.44,0
307,2020-11-17 17:03:09,November 2020,0,1251.03,0
308,2021-02-09 01:30:21,February 2021,0,1263.32,0
312,2019-08-22 15:54:26,August 2019,0,1796.31,0
313,2021-06-07 06:43:44,June 2021,0,1747.18,0
315,2020-02-15 05:25:59,February 2020,0,1404.86,0
316,2022-04-18 06:47:12,April 2022,0,2189.86,0
317,2018-01-07 07:13:25,January 2018,0,2491.17,0
361,2020-05-08 01:58:54,May 2020,0,1278.14,0
364,2020-08-06 14:21:04,August 2020,0,1514.0,0
367,2021-02-15 21:28:29,February 2021,0,1826.58,0
370,2018-10-16 00:07:01,October 2018,0,1655.13,0
375,2018-08-30 03:07:57,August 2018,0,1621.88,0
376,2021-06-16 16:33:24,June 2021,0,1909.75,0
381,2020-02-25 05:07:30,February 2020,0,1310.61,0
382,2019-03-10 13:44:38,March 2019,0,2247.15,0
384,2018-07-27 13:47:14,July 2018,0,2071.98,0
385,2020-05-09 07:34:09,May 2020,0,1278.77,0
387,2021-05-16 17:36:02,May 2021,0,1457.33,0
390,2021-10-25 15:13:30,October 2021,0,1753.7,0
391,2022-02-15 08:19:26,February 2022,0,1543.7,0
393,2020-12-12 07:13:52,December 2020,0,1266.56,0
395,2019-02-27 02:54:43,February 2019,0,1438.36,0
399,2021-11-20 08:28:00,November 2021,0,2052.1,0
400,2019-06-12 15:40:47,June 2019,0,1350.92,0
401,2019-01-03 17:39:56,January 2019,0,1475.77,0
456,2018-07-28 05:56:46,July 2018,0,2414.55,0
457,2019-03-28 10:15:53,March 2019,0,2318.88,0
459,2022-03-31 10:34:47,March 2022,0,2387.21,0
464,2019-02-28 18:09:24,February 2019,0,1660.89,0
465,2020-02-23 21:49:25,February 2020,0,2351.5,0
467,2019-09-28 03:00:48,September 2019,0,1819.97,0
468,2021-05-12 00:35:40,May 2021,0,2416.22,0
469,2019-08-29 12:30:47,August 2019,0,1281.6,0
472,2021-06-12 07:22:47,June 2021,0,2275.31,0
474,2021-02-02 13:21:15,February 2021,0,1900.4,0
477,2018-02-01 09:25:12,February 2018,0,2282.5,0
522,2021-12-05 19:11:53,December 2021,0,1360.15,0
523,2021-02-22 07:51:40,February 2021,0,1506.97,0
524,2022-01-10 02:31:30,January 2022,0,1822.58,0
529,2020-06-18 01:31:46,June 2020,0,1296.78,0
531,2018-10-26 07:13:31,October 2018,0,1764.27,0
532,2021-07-02 22:57:06,July 2021,0,1379.41,0
536,2019-11-21 23:53:02,November 2019,0,1844.49,0
537,2021-07-02 18:31:55,July 2021,0,2042.44,0
538,2021-01-21 12:04:03,January 2021,0,1268.04,0
543,2019-01-19 12:47:01,January 2019,0,2452.77,0
547,2019-04-17 07:50:04,April 2019,0,1888.03,0
550,2021-11-22 00:15:35,November 2021,0,1318.51,0
552,2018-03-07 02:15:27,March 2018,0,1915.66,0
553,2021-04-26 00:17:14,April 2021,0,1587.53,0
554,2020-08-30 10:30:44,August 2020,0,1562.13,0
555,2020-11-16 00:12:33,November 2020,0,1487.7,0
556,2019-08-06 17:41:26,August 2019,0,1987.18,0
559,2020-02-19 15:41:04,February 2020,0,1664.98,0
560,2021-10-30 22:19:40,October 2021,0,1834.92,0
562,2018-11-05 03:06:25,November 2018,0,2050.67,0
565,2022-04-02 09:29:10,April 2022,0,1291.3,0
566,2021-05-26 01:23:34,May 2021,0,1734.2,0
567,2022-01-02 14:09:01,January 2022,0,2168.86,0
569,2018-03-03 23:50:52,March 2018,0,1633.42,0
570,2022-01-20 12:40:52,January 2022,0,2445.36,0
571,2020-03-15 15:28:08,March 2020,0,1564.56,0
574,2019-02-24 23:13:04,February 2019,0,1524.23,0
575,2018-01-14 09:19:41,January 2018,0,2488.81,0
576,2018-09-19 10:46:38,September 2018,0,1528.73,0
632,2020-01-29 22:37:55,January 2020,0,1571.21,0
635,2018-11-09 15:07:23,November 2018,0,1228.46,0
638,2022-02-07 18:52:53,February 2022,0,1455.02,0
639,2018-05-06 21:03:01,May 2018,0,1432.29,0
644,2022-02-07 00:37:09,February 2022,0,1572.33,0
645,2019-01-09 01:10:19,January 2019,0,1608.51,0
647,2020-05-28 20:42:14,May 2020,0,1568.99,0
650,2018-02-09 15:21:30,February 2018,0,1966.97,0
