plane_id,row_seat,col_seat,class_name,seat_available
38,5,5,Clase Basica,true
38,5,6,Clase Basica,true
38,5,7,Clase Basica,true
38,5,8,Clase Basica,true
38,5,9,Clase Basica,true
38,5,10,Clase Basica,true
38,5,11,Clase Basica,true
38,5,12,Clase Basica,true
38,5,13,Clase Basica,true
38,5,14,Clase Basica,true
38,5,15,Clase Basica,true
38,5,16,Clase Basica,true
38,5,17,Clase Basica,true
38,5,18,Clase Basica,true
38,5,19,Clase Basica,true
38,5,20,Clase Basica,true
38,5,21,Clase Basica,true
38,5,22,Clase Basica,true
38,5,23,Clase Basica,true
38,5,24,Clase Basica,true
38,5,25,Clase Basica,true
38,5,26,Clase Basica,true
38,5,27,Clase Basica,true
38,5,28,Clase Basica,true
38,5,29,Clase Basica,true
38,5,30,Clase Basica,true
38,6,1,Clase Basica,true
38,6,2,Clase Basica,true
38,6,3,Clase Basica,true
38,6,4,Clase Basica,true
38,6,5,Clase Basica,true
38,6,6,Clase Basica,true
38,6,7,Clase Basica,true
38,6,8,Clase Basica,true
38,6,9,Clase Basica,true
38,6,10,Clase Basica,true
38,6,11,Clase Basica,true
38,6,12,Clase Basica,true
38,6,13,Clase Basica,true
38,6,14,Clase Basica,true
38,6,15,Clase Basica,true
38,6,16,Clase Basica,true
38,6,17,Clase Basica,true
38,6,18,Clase Basica,true
38,6,19,Clase Basica,true
38,6,20,Clase Basica,true
38,6,21,Clase Basica,true
38,6,22,Clase Basica,true
38,6,23,Clase Basica,true
38,6,24,Clase Basica,true
38,6,25,Clase Basica,true
38,6,26,Clase Basica,true
38,6,27,Clase Basica,true
38,6,28,Clase Basica,true
38,6,29,Clase Basica,true
38,6,30,Clase Basica,true
43,1,1,Clase Basica,true
43,1,2,Clase Basica,true
43,1,3,Clase Basica,true
43,1,4,Clase Basica,true
43,1,5,Clase Basica,true
43,1,6,Clase Basica,true
43,1,7,Clase Basica,true
43,1,8,Clase Basica,true
43,1,9,Clase Basica,true
43,1,10,Clase Basica,true
43,1,11,Clase Basica,true
43,1,12,Clase Basica,true
43,1,13,Clase Basica,true
43,1,14,Clase Basica,true
43,1,15,Clase Basica,true
43,1,16,Clase Basica,true
43,1,17,Clase Basica,true
43,1,18,Clase Basica,true
43,1,19,Clase Basica,true
43,1,20,Clase Basica,true
43,1,21,Clase Basica,true
43,1,22,Clase Basica,true
43,1,23,Clase Basica,true
43,1,24,Clase Basica,true
43,1,25,Clase Basica,true
43,1,26,Clase Basica,true
43,1,27,Clase Basica,true
43,1,28,Clase Basica,true
43,1,29,Clase Basica,true
43,1,30,Clase Basica,true
43,2,1,Clase Business,true
43,2,2,Clase Business,true
43,2,3,Clase Business,true
43,2,4,Clase Business,true
43,2,5,Clase Business,true
43,2,6,Clase Business,true
43,2,7,Clase Business,true
43,2,8,Clase Business,true
43,2,9,Clase Business,true
43,2,10,Clase Business,true
43,2,11,Clase Business,true
43,2,12,Clase Business,true
43,2,13,Clase Business,true
43,2,14,Clase Business,true
43,2,15,Clase Business,true
43,2,16,Clase Business,true
43,2,17,Clase Business,true
43,2,18,Clase Business,true
43,2,19,Clase Business,true
43,2,20,Clase Business,true
43,2,21,Clase Business,true
43,2,22,Clase Business,true
43,2,23,Clase Business,true
43,2,24,Clase Business,true
43,2,25,Clase Business,true
43,2,26,Clase Business,true
43,2,27,Clase Business,true
43,2,28,Clase Business,true
43,2,29,Clase Business,true
43,2,30,Clase Business,true
43,3,1,Clase Economy,true
43,3,2,Clase Economy,true
43,3,3,Clase Economy,true
43,3,4,Clase Economy,true
43,3,5,Clase Economy,true
43,3,6,Clase Economy,true
43,3,7,Clase Economy,true
43,3,8,Clase Economy,true
43,3,9,Clase Economy,true
43,3,10,Clase Economy,true
43,3,11,Clase Economy,true
43,3,12,Clase Economy,true
43,3,13,Clase Economy,true
43,3,14,Clase Economy,true
43,3,15,Clase Economy,true
43,3,16,Clase Economy,true
43,3,17,Clase Economy,true
43,3,18,Clase Economy,true
43,3,19,Clase Economy,true
43,3,20,Clase Economy,true
43,3,21,Clase Economy,true
43,3,22,Clase Economy,true
43,3,23,Clase Economy,true
43,3,24,Clase Economy,true
43,3,25,Clase Economy,true
43,3,26,Clase Economy,true
43,3,27,Clase Economy,true
43,3,28,Clase Economy,true
43,3,29,Clase Economy,true
43,3,30,Clase Economy,true
43,4,1,Clase Economy,true
43,4,2,Clase Economy,true
43,4,3,Clase Economy,true
43,4,4,Clase Economy,true
43,4,5,Clase Economy,true
43,4,6,Clase Economy,true
43,4,7,Clase Economy,true
43,4,8,Clase Economy,true
43,4,9,Clase Economy,true
43,4,10,Clase Economy,true
43,4,11,Clase Economy,true
43,4,12,Clase Economy,true
43,4,13,Clase Economy,true
43,4,14,Clase Economy,true
43,4,15,Clase Economy,true
43,4,16,Clase Economy,true
43,4,17,Clase Economy,true
43,4,18,Clase Economy,true
43,4,19,Clase Economy,true
43,4,20,Clase Economy,true
43,4,21,Clase Economy,true
43,4,22,Clase Economy,true
43,4,23,Clase Economy,true
43,4,24,Clase Economy,true
43,4,25,Clase Economy,true
43,4,26,Clase Economy,true
43,4,27,Clase Economy,true
43,4,28,Clase Economy,true
43,4,29,Clase Economy,true
43,4,30,Clase Economy,true
43,5,1,Clase Basica,true
43,5,2,Clase Basica,true
43,5,3,Clase Basica,true
43,5,4,Clase Basica,true
43,5,5,Clase Basica,true
43,5,6,Clase Basica,true
43,5,7,Clase Basica,true
43,5,8,Clase Basica,true
43,5,9,Clase Basica,true
43,5,10,Clase Basica,true
43,5,11,Clase Basica,true
43,5,12,Clase Basica,true
43,5,13,Clase Basica,true
43,5,14,Clase Basica,true
43,5,15,Clase Basica,true
43,5,16,Clase Basica,true
43,5,17,Clase Basica,true
43,5,18,Clase Basica,true
43,5,19,Clase Basica,true
43,5,20,Clase Basica,true
43,5,21,Clase Basica,true
43,5,22,Clase Basica,true
43,5,23,Clase Basica,true
43,5,24,Clase Basica,true
43,5,25,Clase Basica,true
43,5,26,Clase Basica,true
43,5,27,Clase Basica,true
43,5,28,Clase Basica,true
43,5,29,Clase Basica,true
43,5,30,Clase Basica,true
43,6,1,Clase Basica,true
43,6,2,Clase Basica,true
43,6,3,Clase Basica,true
43,6,4,Clase Basica,true
43,6,5,Clase Basica,true
43,6,6,Clase Basica,true
43,6,7,Clase Basica,true
43,6,8,Clase Basica,true
43,6,9,Clase Basica,true
43,6,10,Clase Basica,true
43,6,11,Clase Basica,true
43,6,12,Clase Basica,true
43,6,13,Clase Basica,true
43,6,14,Clase Basica,true
43,6,15,Clase Basica,true
43,6,16,Clase Basica,true
43,6,17,Clase Basica,true
43,6,18,Clase Basica,true
43,6,19,Clase Basica,true
43,6,20,Clase Basica,true
43,6,21,Clase Basica,true
43,6,22,Clase Basica,true
43,6,23,Clase Basica,true
43,6,24,Clase Basica,true
43,6,25,Clase Basica,true
43,6,26,Clase Basica,true
43,6,27,Clase Basica,true
43,6,28,Clase Basica,true
43,6,29,Clase Basica,true
43,6,30,Clase Basica,true
47,1,1,Clase Basica,true
47,1,2,Clase Basica,true
47,1,3,Clase Basica,true
47,1,4,Clase Basica,true
47,1,5,Clase Basica,true
47,1,6,Clase Basica,true
47,1,7,Clase Basica,true
47,1,8,Clase Basica,true
47,1,9,Clase Basica,true
47,1,10,Clase Basica,true
47,1,11,Clase Basica,true
47,1,12,Clase Basica,true
47,1,13,Clase Basica,true
47,1,14,Clase Basica,true
47,1,15,Clase Basica,true
47,1,16,Clase Basica,true
47,1,17,Clase Basica,true
47,1,18,Clase Basica,true
47,1,19,Clase Basica,true
47,1,20,Clase Basica,true
47,1,21,Clase Basica,true
47,1,22,Clase Basica,true
47,1,23,Clase Basica,true
47,1,24,Clase Basica,true
47,1,25,Clase Basica,true
47,1,26,Clase Basica,true
47,1,27,Clase Basica,true
47,1,28,Clase Basica,true
47,1,29,Clase Basica,true
47,1,30,Clase Basica,true
47,2,1,Clase Business,true
47,2,2,Clase Business,true
47,2,3,Clase Business,true
47,2,4,Clase Business,true
47,2,5,Clase Business,true
47,2,6,Clase Business,true
47,2,7,Clase Business,true
47,2,8,Clase Business,true
47,2,9,Clase Business,true
47,2,10,Clase Business,true
47,2,11,Clase Business,true
47,2,12,Clase Business,true
47,2,13,Clase Business,true
47,2,14,Clase Business,true
47,2,15,Clase Business,true
47,2,16,Clase Business,true
47,2,17,Clase Business,true
47,2,18,Clase Business,true
47,2,19,Clase Business,true
47,2,20,Clase Business,true
47,2,21,Clase Business,true
47,2,22,Clase Business,true
47,2,23,Clase Business,true
47,2,24,Clase Business,true
47,2,25,Clase Business,true
47,2,26,Clase Business,true
47,2,27,Clase Business,true
47,2,28,Clase Business,true
47,2,29,Clase Business,true
47,2,30,Clase Business,true
47,3,1,Clase Economy,true
47,3,2,Clase Economy,true
47,3,3,Clase Economy,true
47,3,4,Clase Economy,true
47,3,5,Clase Economy,true
47,3,6,Clase Economy,true
47,3,7,Clase Economy,true
47,3,8,Clase Economy,true
47,3,9,Clase Economy,true
47,3,10,Clase Economy,true
47,3,11,Clase Economy,true
47,3,12,Clase Economy,true
47,3,13,Clase Economy,true
47,3,14,Clase Economy,true
47,3,15,Clase Economy,true
47,3,16,Clase Economy,true
47,3,17,Clase Economy,true
47,3,18,Clase Economy,true
47,3,19,Clase Economy,true
47,3,20,Clase Economy,true
47,3,21,Clase Economy,true
47,3,22,Clase Economy,true
47,3,23,Clase Economy,true
47,3,24,Clase Economy,true
47,3,25,Clase Economy,true
47,3,26,Clase Economy,true
47,3,27,Clase Economy,true
47,3,28,Clase Economy,true
47,3,29,Clase Economy,true
47,3,30,Clase Economy,true
47,4,1,Clase Economy,true
47,4,2,Clase Economy,true
47,4,3,Clase Economy,true
47,4,4,Clase Economy,true
47,4,5,Clase Economy,true
47,4,6,Clase Economy,true
47,4,7,Clase Economy,true
47,4,8,Clase Economy,true
47,4,9,Clase Economy,true
47,4,10,Clase Economy,true
47,4,11,Clase Economy,true
47,4,12,Clase Economy,true
47,4,13,Clase Economy,true
47,4,14,Clase Economy,true
47,4,15,Clase Economy,true
47,4,16,Clase Economy,true
47,4,17,Clase Economy,true
47,4,18,Clase Economy,true
47,4,19,Clase Economy,true
47,4,20,Clase Economy,true
47,4,21,Clase Economy,true
47,4,22,Clase Economy,true
47,4,23,Clase Economy,true
47,4,24,Clase Economy,true
47,4,25,Clase Economy,true
47,4,26,Clase Economy,true
47,4,27,Clase Economy,true
47,4,28,Clase Economy,true
47,4,29,Clase Economy,true
47,4,30,Clase Economy,true
47,5,1,Clase Basica,true
47,5,2,Clase Basica,true
47,5,3,Clase Basica,true
47,5,4,Clase Basica,true
47,5,5,Clase Basica,true
47,5,6,Clase Basica,true
47,5,7,Clase Basica,true
47,5,8,Clase Basica,true
47,5,9,Clase Basica,true
47,5,10,Clase Basica,true
47,5,11,Clase Basica,true
47,5,12,Clase Basica,true
47,5,13,Clase Basica,true
47,5,14,Clase Basica,true
47,5,15,Clase Basica,true
47,5,16,Clase Basica,true
47,5,17,Clase Basica,true
47,5,18,Clase Basica,true
47,5,19,Clase Basica,true
47,5,20,Clase Basica,true
47,5,21,Clase Basica,true
47,5,22,Clase Basica,true
47,5,23,Clase Basica,true
47,5,24,Clase Basica,true
47,5,25,Clase Basica,true
47,5,26,Clase Basica,true
47,5,27,Clase Basica,true
47,5,28,Clase Basica,true
47,5,29,Clase Basica,true
47,5,30,Clase Basica,true
47,6,1,Clase Basica,true
47,6,2,Clase Basica,true
47,6,3,Clase Basica,true
47,6,4,Clase Basica,true
47,6,5,Clase Basica,true
47,6,6,Clase Basica,true
47,6,7,Clase Basica,true
47,6,8,Clase Basica,true
47,6,9,Clase Basica,true
47,6,10,Clase Basica,true
47,6,11,Clase Basica,true
47,6,12,Clase Basica,true
47,6,13,Clase Basica,true
47,6,14,Clase Basica,true
47,6,15,Clase Basica,true
47,6,16,Clase Basica,true
47,6,17,Clase Basica,true
47,6,18,Clase Basica,true
47,6,19,Clase Basica,true
47,6,20,Clase Basica,true
47,6,21,Clase Basica,true
47,6,22,Clase Basica,true
47,6,23,Clase Basica,true
47,6,24,Clase Basica,true
47,6,25,Clase Basica,true
47,6,26,Clase Basica,true
47,6,27,Clase Basica,true
47,6,28,Clase Basica,true
47,6,29,Clase Basica,true
47,6,30,Clase Basica,true
53,1,1,Clase Basica,true
53,1,2,Clase Basica,true
53,1,3,Clase Basica,true
53,1,4,Clase Basica,true
53,1,5,Clase Basica,true
53,1,6,Clase Basica,true
53,1,7,Clase Basica,true
53,1,8,Clase Basica,true
53,1,9,Clase Basica,true
53,1,10,Clase Basica,true
53,1,11,Clase Basica,true
53,1,12,Clase Basica,true
53,1,13,Clase Basica,true
53,1,14,Clase Basica,true
53,1,15,Clase Basica,true
53,1,16,Clase Basica,true
53,1,17,Clase Basica,true
53,1,18,Clase Basica,true
53,1,19,Clase Basica,true
53,1,20,Clase Basica,true
53,1,21,Clase Basica,true
53,1,22,Clase Basica,true
53,1,23,Clase Basica,true
53,1,24,Clase Basica,true
53,1,25,Clase Basica,true
53,1,26,Clase Basica,true
53,1,27,Clase Basica,true
53,1,28,Clase Basica,true
53,1,29,Clase Basica,true
53,1,30,Clase Basica,true
53,2,1,Clase Business,true
53,2,2,Clase Business,true
53,2,3,Clase Business,true
53,2,4,Clase Business,true
53,2,5,Clase Business,true
53,2,6,Clase Business,true
53,2,7,Clase Business,true
53,2,8,Clase Business,true
53,2,9,Clase Business,true
53,2,10,Clase Business,true
53,2,11,Clase Business,true
53,2,12,Clase Business,true
53,2,13,Clase Business,true
53,2,14,Clase Business,true
53,2,15,Clase Business,true
53,2,16,Clase Business,true
53,2,17,Clase Business,true
53,2,18,Clase Business,true
53,2,19,Clase Business,true
53,2,20,Clase Business,true
53,2,21,Clase Business,true
53,2,22,Clase Business,true
53,2,23,Clase Business,true
53,2,24,Clase Business,true
53,2,25,Clase Business,true
53,2,26,Clase Business,true
53,2,27,Clase Business,true
53,2,28,Clase Business,true
53,2,29,Clase Business,true
53,2,30,Clase Business,true
53,3,1,Clase Economy,true
53,3,2,Clase Economy,true
53,3,3,Clase Economy,true
53,3,4,Clase Economy,true
53,3,5,Clase Economy,true
53,3,6,Clase Economy,true
53,3,7,Clase Economy,true
53,3,8,Clase Economy,true
53,3,9,Clase Economy,true
53,3,10,Clase Economy,true
53,3,11,Clase Economy,true
53,3,12,Clase Economy,true
53,3,13,Clase Economy,true
53,3,14,Clase Economy,true
53,3,15,Clase Economy,true
53,3,16,Clase Economy,true
53,3,17,Clase Economy,true
53,3,18,Clase Economy,true
53,3,19,Clase Economy,true
53,3,20,Clase Economy,true
53,3,21,Clase Economy,true
53,3,22,Clase Economy,true
53,3,23,Clase Economy,true
53,3,24,Clase Economy,true
53,3,25,Clase Economy,true
53,3,26,Clase Economy,true
53,3,27,Clase Economy,true
53,3,28,Clase Economy,true
53,3,29,Clase Economy,true
53,3,30,Clase Economy,true
53,4,1,Clase Economy,true
53,4,2,Clase Economy,true
53,4,3,Clase Economy,true
53,4,4,Clase Economy,true
53,4,5,Clase Economy,true
53,4,6,Clase Economy,true
53,4,7,Clase Economy,true
53,4,8,Clase Economy,true
53,4,9,Clase Economy,true
53,4,10,Clase Economy,true
53,4,11,Clase Economy,true
53,4,12,Clase Economy,true
53,4,13,Clase Economy,true
53,4,14,Clase Economy,true
53,4,15,Clase Economy,true
53,4,16,Clase Economy,true
53,4,17,Clase Economy,true
53,4,18,Clase Economy,true
53,4,19,Clase Economy,true
53,4,20,Clase Economy,true
53,4,21,Clase Economy,true
53,4,22,Clase Economy,true
53,4,23,Clase Economy,true
53,4,24,Clase Economy,true
53,4,25,Clase Economy,true
53,4,26,Clase Economy,true
53,4,27,Clase Economy,true
53,4,28,Clase Economy,true
53,4,29,Clase Economy,true
53,4,30,Clase Economy,true
53,5,1,Clase Basica,true
53,5,2,Clase Basica,true
53,5,3,Clase Basica,true
53,5,4,Clase Basica,true
53,5,5,Clase Basica,true
53,5,6,Clase Basica,true
53,5,7,Clase Basica,true
53,5,8,Clase Basica,true
53,5,9,Clase Basica,true
53,5,10,Clase Basica,true
53,5,11,Clase Basica,true
53,5,12,Clase Basica,true
53,5,13,Clase Basica,true
53,5,14,Clase Basica,true
53,5,15,Clase Basica,true
53,5,16,Clase Basica,true
53,5,17,Clase Basica,true
53,5,18,Clase Basica,true
53,5,19,Clase Basica,true
53,5,20,Clase Basica,true
53,5,21,Clase Basica,true
53,5,22,Clase Basica,true
53,5,23,Clase Basica,true
53,5,24,Clase Basica,true
53,5,25,Clase Basica,true
53,5,26,Clase Basica,true
53,5,27,Clase Basica,true
53,5,28,Clase Basica,true
53,5,29,Clase Basica,true
53,5,30,Clase Basica,true
53,6,1,Clase Basica,true
53,6,2,Clase Basica,true
53,6,3,Clase Basica,true
53,6,4,Clase Basica,true
53,6,5,Clase Basica,true
53,6,6,Clase Basica,true
53,6,7,Clase Basica,true
53,6,8,Clase Basica,true
53,6,9,Clase Basica,true
53,6,10,Clase Basica,true
53,6,11,Clase Basica,true
53,6,12,Clase Basica,true
53,6,13,Clase Basica,true
53,6,14,Clase Basica,true
53,6,15,Clase Basica,true
53,6,16,Clase Basica,true
53,6,17,Clase Basica,true
53,6,18,Clase Basica,true
53,6,19,Clase Basica,true
53,6,20,Clase Basica,true
53,6,21,Clase Basica,true
53,6,22,Clase Basica,true
53,6,23,Clase Basica,true
53,6,24,Clase Basica,true
53,6,25,Clase Basica,true
53,6,26,Clase Basica,true
53,6,27,Clase Basica,true
53,6,28,Clase Basica,true
53,6,29,Clase Basica,true
53,6,30,Clase Basica,true
58,1,1,Clase Basica,true
58,1,2,Clase Basica,true
58,1,3,Clase Basica,true
58,1,4,Clase Basica,true
58,1,5,Clase Basica,true
58,1,6,Clase Basica,true
58,1,7,Clase Basica,true
58,1,8,Clase Basica,true
58,1,9,Clase Basica,true
58,1,10,Clase Basica,true
58,1,11,Clase Basica,true
58,1,12,Clase Basica,true
58,1,13,Clase Basica,true
58,1,14,Clase Basica,true
58,1,15,Clase Basica,true
58,1,16,Clase Basica,true
58,1,17,Clase Basica,true
58,1,18,Clase Basica,true
58,1,19,Clase Basica,true
58,1,20,Clase Basica,true
58,1,21,Clase Basica,true
58,1,22,Clase Basica,true
58,1,23,Clase Basica,true
58,1,24,Clase Basica,true
58,1,25,Clase Basica,true
58,1,26,Clase Basica,true
58,1,27,Clase Basica,true
58,1,28,Clase Basica,true
58,1,29,Clase Basica,true
58,1,30,Clase Basica,true
58,2,1,Clase Business,true
58,2,2,Clase Business,true
58,2,3,Clase Business,true
58,2,4,Clase Business,true
58,2,5,Clase Business,true
58,2,6,Clase Business,true
58,2,7,Clase Business,true
58,2,8,Clase Business,true
58,2,9,Clase Business,true
58,2,10,Clase Business,true
58,2,11,Clase Business,true
58,2,12,Clase Business,true
58,2,13,Clase Business,true
58,2,14,Clase Business,true
58,2,15,Clase Business,true
58,2,16,Clase Business,true
58,2,17,Clase Business,true
58,2,18,Clase Business,true
58,2,19,Clase Business,true
58,2,20,Clase Business,true
58,2,21,Clase Business,true
58,2,22,Clase Business,true
58,2,23,Clase Business,true
58,2,24,Clase Business,true
58,2,25,Clase Business,true
58,2,26,Clase Business,true
58,2,27,Clase Business,true
58,2,28,Clase Business,true
58,2,29,Clase Business,true
58,2,30,Clase Business,true
58,3,1,Clase Economy,true
58,3,2,Clase Economy,true
58,3,3,Clase Economy,true
58,3,4,Clase Economy,true
58,3,5,Clase Economy,true
58,3,6,Clase Economy,true
58,3,7,Clase Economy,true
58,3,8,Clase Economy,true
58,3,9,Clase Economy,true
58,3,10,Clase Economy,true
58,3,11,Clase Economy,true
58,3,12,Clase Economy,true
58,3,13,Clase Economy,true
58,3,14,Clase Economy,true
58,3,15,Clase Economy,true
58,3,16,Clase Economy,true
58,3,17,Clase Economy,true
58,3,18,Clase Economy,true
58,3,19,Clase Economy,true
58,3,20,Clase Economy,true
58,3,21,Clase Economy,true
58,3,22,Clase Economy,true
58,3,23,Clase Economy,true
58,3,24,Clase Economy,true
58,3,25,Clase Economy,true
58,3,26,Clase Economy,true
58,3,27,Clase Economy,true
58,3,28,Clase Economy,true
58,3,29,Clase Economy,true
58,3,30,Clase Economy,true
58,4,1,Clase Economy,true
58,4,2,Clase Economy,true
58,4,3,Clase Economy,true
58,4,4,Clase Economy,true
58,4,5,Clase Economy,true
58,4,6,Clase Economy,true
58,4,7,Clase Economy,true
58,4,8,Clase Economy,true
58,4,9,Clase Economy,true
58,4,10,Clase Economy,true
58,4,11,Clase Economy,true
58,4,12,Clase Economy,true
58,4,13,Clase Economy,true
58,4,14,Clase Economy,true
58,4,15,Clase Economy,true
58,4,16,Clase Economy,true
58,4,17,Clase Economy,true
58,4,18,Clase Economy,true
58,4,19,Clase Economy,true
58,4,20,Clase Economy,true
58,4,21,Clase Economy,true
58,4,22,Clase Economy,true
58,4,23,Clase Economy,true
58,4,24,Clase Economy,true
58,4,25,Clase Economy,true
58,4,26,Clase Economy,true
58,4,27,Clase Economy,true
58,4,28,Clase Economy,true
58,4,29,Clase Economy,true
58,4,30,Clase Economy,true
58,5,1,Clase Basica,true
58,5,2,Clase Basica,true
58,5,3,Clase Basica,true
58,5,4,Clase Basica,true
58,5,5,Clase Basica,true
58,5,6,Clase Basica,true
58,5,7,Clase Basica,true
58,5,8,Clase Basica,true
58,5,9,Clase Basica,true
58,5,10,Clase Basica,true
58,5,11,Clase Basica,true
58,5,12,Clase Basica,true
58,5,13,Clase Basica,true
58,5,14,Clase Basica,true
58,5,15,Clase Basica,true
58,5,16,Clase Basica,true
58,5,17,Clase Basica,true
58,5,18,Clase Basica,true
58,5,19,Clase Basica,true
58,5,20,Clase Basica,true
58,5,21,Clase Basica,true
58,5,22,Clase Basica,true
58,5,23,Clase Basica,true
58,5,24,Clase Basica,true
58,5,25,Clase Basica,true
58,5,26,Clase Basica,true
58,5,27,Clase Basica,true
58,5,28,Clase Basica,true
58,5,29,Clase Basica,true
58,5,30,Clase Basica,true
58,6,1,Clase Basica,true
58,6,2,Clase Basica,true
58,6,3,Clase Basica,true
58,6,4,Clase Basica,true
58,6,5,Clase Basica,true
58,6,6,Clase Basica,true
58,6,7,Clase Basica,true
58,6,8,Clase Basica,true
58,6,9,Clase Basica,true
58,6,10,Clase Basica,true
58,6,11,Clase Basica,true
58,6,12,Clase Basica,true
58,6,13,Clase Basica,true
58,6,14,Clase Basica,true
58,6,15,Clase Basica,true
58,6,16,Clase Basica,true
58,6,17,Clase Basica,true
58,6,18,Clase Basica,true
58,6,19,Clase Basica,true
58,6,20,Clase Basica,true
58,6,21,Clase Basica,true
58,6,22,Clase Basica,true
58,6,23,Clase Basica,true
58,6,24,Clase Basica,true
58,6,25,Clase Basica,true
58,6,26,Clase Basica,true
58,6,27,Clase Basica,true
58,6,28,Clase Basica,true
58,6,29,Clase Basica,true
58,6,30,Clase Basica,true
69,1,1,Clase Basica,true
69,1,2,Clase Basica,true
69,1,3,Clase Basica,true
69,1,4,Clase Basica,true
69,1,5,Clase Basica,true
69,1,6,Clase Basica,true
69,1,7,Clase Basica,true
69,1,8,Clase Basica,true
69,1,9,Clase Basica,true
69,1,10,Clase Basica,true
69,1,11,Clase Basica,true
69,1,12,Clase Basica,true
69,1,13,Clase Basica,true
69,1,14,Clase Basica,true
69,1,15,Clase Basica,true
69,1,16,Clase Basica,true
69,1,17,Clase Basica,true
69,1,18,Clase Basica,true
69,1,19,Clase Basica,true
69,1,20,Clase Basica,true
69,1,21,Clase Basica,true
69,1,22,Clase Basica,true
69,1,23,Clase Basica,true
69,1,24,Clase Basica,true
69,1,25,Clase Basica,true
69,1,26,Clase Basica,true
69,1,27,Clase Basica,true
69,1,28,Clase Basica,true
69,1,29,Clase Basica,true
69,1,30,Clase Basica,true
69,2,1,Clase Business,true
69,2,2,Clase Business,true
69,2,3,Clase Business,true
69,2,4,Clase Business,true
69,2,5,Clase Business,true
69,2,6,Clase Business,true
69,2,7,Clase Business,true
69,2,8,Clase Business,true
69,2,9,Clase Business,true
69,2,10,Clase Business,true
69,2,11,Clase Business,true
69,2,12,Clase Business,true
69,2,13,Clase Business,true
69,2,14,Clase Business,true
69,2,15,Clase Business,true
69,2,16,Clase Business,true
69,2,17,Clase Business,true
69,2,18,Clase Business,true
69,2,19,Clase Business,true
69,2,20,Clase Business,true
69,2,21,Clase Business,true
69,2,22,Clase Business,true
69,2,23,Clase Business,true
69,2,24,Clase Business,true
69,2,25,Clase Business,true
69,2,26,Clase Business,true
69,2,27,Clase Business,true
69,2,28,Clase Business,true
69,2,29,Clase Business,true
69,2,30,Clase Business,true
69,3,1,Clase Economy,true
69,3,2,Clase Economy,true
69,3,3,Clase Economy,true
69,3,4,Clase Economy,true
69,3,5,Clase Economy,true
69,3,6,Clase Economy,true
69,3,7,Clase Economy,true
69,3,8,Clase Economy,true
69,3,9,Clase Economy,true
69,3,10,Clase Economy,true
69,3,11,Clase Economy,true
69,3,12,Clase Economy,true
69,3,13,Clase Economy,true
69,3,14,Clase Economy,true
69,3,15,Clase Economy,true
69,3,16,Clase Economy,true
69,3,17,Clase Economy,true
69,3,18,Clase Economy,true
69,3,19,Clase Economy,true
69,3,20,Clase Economy,true
69,3,21,Clase Economy,true
69,3,22,Clase Economy,true
69,3,23,Clase Economy,true
69,3,24,Clase Economy,true
69,3,25,Clase Economy,true
69,3,26,Clase Economy,true
69,3,27,Clase Economy,true
69,3,28,Clase Economy,true
69,3,29,Clase Economy,true
69,3,30,Clase Economy,true
69,4,1,Clase Economy,true
69,4,2,Clase Economy,true
69,4,3,Clase Economy,true
69,4,4,Clase Economy,true
69,4,5,Clase Economy,true
69,4,6,Clase Economy,true
69,4,7,Clase Economy,true
69,4,8,Clase Economy,true
69,4,9,Clase Economy,true
69,4,10,Clase Economy,true
69,4,11,Clase Economy,true
69,4,12,Clase Economy,true
69,4,13,Clase Economy,true
69,4,14,Clase Economy,true
69,4,15,Clase Economy,true
69,4,16,Clase Economy,true
69,4,17,Clase Economy,true
69,4,18,Clase Economy,true
69,4,19,Clase Economy,true
69,4,20,Clase Economy,true
69,4,21,Clase Economy,true
69,4,22,Clase Economy,true
69,4,23,Clase Economy,true
69,4,24,Clase Economy,true
69,4,25,Clase Economy,true
69,4,26,Clase Economy,true
69,4,27,Clase Economy,true
69,4,28,Clase Economy,true
69,4,29,Clase Economy,true
69,4,30,Clase Economy,true
69,5,1,Clase Basica,true
69,5,2,Clase Basica,true
69,5,3,Clase Basica,true
69,5,4,Clase Basica,true
69,5,5,Clase Basica,true
69,5,6,Clase Basica,true
69,5,7,Clase Basica,true
69,5,8,Clase Basica,true
69,5,9,Clase Basica,true
69,5,10,Clase Basica,true
69,5,11,Clase Basica,true
69,5,12,Clase Basica,true
69,5,13,Clase Basica,true
69,5,14,Clase Basica,true
69,5,15,Clase Basica,true
69,5,16,Clase Basica,true
69,5,17,Clase Basica,true
69,5,18,Clase Basica,true
69,5,19,Clase Basica,true
69,5,20,Clase Basica,true
69,5,21,Clase Basica,true
69,5,22,Clase Basica,true
69,5,23,Clase Basica,true
69,5,24,Clase Basica,true
69,5,25,Clase Basica,true
69,5,26,Clase Basica,true
69,5,27,Clase Basica,true
69,5,28,Clase Basica,true
69,5,29,Clase Basica,true
69,5,30,Clase Basica,true
69,6,1,Clase Basica,true
69,6,2,Clase Basica,true
69,6,3,Clase Basica,true
69,6,4,Clase Basica,true
69,6,5,Clase Basica,true
69,6,6,Clase Basica,true
69,6,7,Clase Basica,true
69,6,8,Clase Basica,true
69,6,9,Clase Basica,true
69,6,10,Clase Basica,true
69,6,11,Clase Basica,true
69,6,12,Clase Basica,true
69,6,13,Clase Basica,true
69,6,14,Clase Basica,true
69,6,15,Clase Basica,true
